Minute,Hour,NO2,O3,Region,Location
2023-07-19 21:05:00,21PM,53.01,11.3,South Tangerang,Serpong
2023-07-19 21:10:00,21PM,53.1,10.6,South Tangerang,Serpong
2023-07-19 21:15:00,21PM,53.16,11.52,South Tangerang,Serpong
2023-07-19 21:20:00,21PM,53.12,12.12,South Tangerang,Serpong
2023-07-19 21:25:00,21PM,52.82,13.51,South Tangerang,Serpong
2023-07-19 21:30:00,21PM,52.55,15.1,South Tangerang,Serpong
2023-07-19 21:35:00,21PM,52.05,16.12,South Tangerang,Serpong
2023-07-19 21:40:00,21PM,51.51,16.9,South Tangerang,Serpong
2023-07-19 21:45:00,21PM,51.08,17.66,South Tangerang,Serpong
2023-07-19 21:50:00,21PM,51.14,18.09,South Tangerang,Serpong
2023-07-19 21:55:00,21PM,50.99,18.35,South Tangerang,Serpong
2023-07-19 22:00:00,22PM,50.81,18.8,South Tangerang,Serpong
2023-07-19 22:05:00,22PM,50.78,18.63,South Tangerang,Serpong
2023-07-19 22:10:00,22PM,50.97,18.47,South Tangerang,Serpong
2023-07-19 22:15:00,22PM,51.31,17.12,South Tangerang,Serpong
2023-07-19 22:20:00,22PM,51.56,16.05,South Tangerang,Serpong
2023-07-19 22:25:00,22PM,51.78,14.95,South Tangerang,Serpong
2023-07-19 22:30:00,22PM,52.25,14.35,South Tangerang,Serpong
2023-07-19 22:35:00,22PM,53.01,13.85,South Tangerang,Serpong
2023-07-19 22:40:00,22PM,53.37,12.9,South Tangerang,Serpong
2023-07-19 22:45:00,22PM,53.32,12.48,South Tangerang,Serpong
2023-07-19 22:50:00,22PM,53.47,12.06,South Tangerang,Serpong
2023-07-19 22:55:00,22PM,53.28,11.6,South Tangerang,Serpong
2023-07-19 23:00:00,23PM,53.31,11.12,South Tangerang,Serpong
2023-07-19 23:05:00,23PM,53.19,11.63,South Tangerang,Serpong
2023-07-19 23:10:00,23PM,53.16,11.49,South Tangerang,Serpong
2023-07-19 23:15:00,23PM,53.51,11.67,South Tangerang,Serpong
2023-07-19 23:20:00,23PM,53.74,11.58,South Tangerang,Serpong
2023-07-19 23:25:00,23PM,54.06,11.21,South Tangerang,Serpong
2023-07-19 23:30:00,23PM,54.09,10.12,South Tangerang,Serpong
2023-07-19 23:35:00,23PM,53.79,9.98,South Tangerang,Serpong
2023-07-19 23:40:00,23PM,53.85,10.61,South Tangerang,Serpong
2023-07-19 23:45:00,23PM,54.12,10.31,South Tangerang,Serpong
2023-07-19 23:50:00,23PM,54.08,10.55,South Tangerang,Serpong
2023-07-19 23:55:00,23PM,54.53,10.86,South Tangerang,Serpong
2023-07-20 00:00:00,0AM,54.69,10.46,South Tangerang,Serpong
2023-07-20 00:05:00,0AM,55.11,9.3,South Tangerang,Serpong
2023-07-20 00:10:00,0AM,55.06,9.21,South Tangerang,Serpong
2023-07-20 00:15:00,0AM,54.48,9.66,South Tangerang,Serpong
2023-07-20 00:20:00,0AM,54.0,10.47,South Tangerang,Serpong
2023-07-20 00:25:00,0AM,53.55,10.77,South Tangerang,Serpong
2023-07-20 00:30:00,0AM,52.91,11.44,South Tangerang,Serpong
2023-07-20 00:35:00,0AM,52.36,11.94,South Tangerang,Serpong
2023-07-20 00:40:00,0AM,52.01,11.72,South Tangerang,Serpong
2023-07-20 00:45:00,0AM,51.76,11.66,South Tangerang,Serpong
2023-07-20 00:50:00,0AM,51.29,11.79,South Tangerang,Serpong
2023-07-20 00:55:00,0AM,50.37,12.29,South Tangerang,Serpong
2023-07-20 01:00:00,1AM,49.44,13.02,South Tangerang,Serpong
2023-07-20 01:05:00,1AM,48.44,14.55,South Tangerang,Serpong
2023-07-20 01:10:00,1AM,47.65,15.44,South Tangerang,Serpong
2023-07-20 01:15:00,1AM,46.64,15.2,South Tangerang,Serpong
2023-07-20 01:20:00,1AM,45.61,14.45,South Tangerang,Serpong
2023-07-20 01:25:00,1AM,44.17,13.47,South Tangerang,Serpong
2023-07-20 01:30:00,1AM,43.21,12.73,South Tangerang,Serpong
2023-07-20 01:35:00,1AM,42.38,12.25,South Tangerang,Serpong
2023-07-20 01:40:00,1AM,40.98,11.37,South Tangerang,Serpong
2023-07-20 01:45:00,1AM,39.64,11.06,South Tangerang,Serpong
2023-07-20 01:50:00,1AM,38.0,10.63,South Tangerang,Serpong
2023-07-20 01:55:00,1AM,36.58,9.53,South Tangerang,Serpong
2023-07-20 02:00:00,2AM,35.43,9.36,South Tangerang,Serpong
2023-07-20 02:05:00,2AM,34.09,8.7,South Tangerang,Serpong
2023-07-20 02:10:00,2AM,32.89,8.04,South Tangerang,Serpong
2023-07-20 02:15:00,2AM,32.06,8.51,South Tangerang,Serpong
2023-07-20 02:20:00,2AM,31.16,9.09,South Tangerang,Serpong
2023-07-20 02:25:00,2AM,30.59,10.12,South Tangerang,Serpong
2023-07-20 02:30:00,2AM,29.64,10.45,South Tangerang,Serpong
2023-07-20 02:35:00,2AM,28.81,10.74,South Tangerang,Serpong
2023-07-20 02:40:00,2AM,28.55,11.57,South Tangerang,Serpong
2023-07-20 02:45:00,2AM,27.99,12.32,South Tangerang,Serpong
2023-07-20 02:50:00,2AM,27.77,12.89,South Tangerang,Serpong
2023-07-20 02:55:00,2AM,27.62,13.69,South Tangerang,Serpong
2023-07-20 03:00:00,3AM,27.21,13.96,South Tangerang,Serpong
2023-07-20 03:05:00,3AM,26.96,14.7,South Tangerang,Serpong
2023-07-20 03:10:00,3AM,26.67,15.41,South Tangerang,Serpong
2023-07-20 03:15:00,3AM,26.53,15.68,South Tangerang,Serpong
2023-07-20 03:20:00,3AM,26.48,16.4,South Tangerang,Serpong
2023-07-20 03:25:00,3AM,26.8,17.97,South Tangerang,Serpong
2023-07-20 03:30:00,3AM,27.28,19.42,South Tangerang,Serpong
2023-07-20 03:35:00,3AM,27.78,20.73,South Tangerang,Serpong
2023-07-20 03:40:00,3AM,28.48,22.34,South Tangerang,Serpong
2023-07-20 03:45:00,3AM,29.21,23.67,South Tangerang,Serpong
2023-07-20 03:50:00,3AM,29.94,24.97,South Tangerang,Serpong
2023-07-20 03:55:00,3AM,30.48,26.01,South Tangerang,Serpong
2023-07-20 04:00:00,4AM,31.11,27.24,South Tangerang,Serpong
2023-07-20 04:05:00,4AM,31.81,27.92,South Tangerang,Serpong
2023-07-20 04:10:00,4AM,32.02,28.61,South Tangerang,Serpong
2023-07-20 04:15:00,4AM,32.39,29.16,South Tangerang,Serpong
2023-07-20 04:20:00,4AM,32.79,29.56,South Tangerang,Serpong
2023-07-20 04:25:00,4AM,32.71,29.05,South Tangerang,Serpong
2023-07-20 04:30:00,4AM,32.71,28.88,South Tangerang,Serpong
2023-07-20 04:35:00,4AM,32.56,28.4,South Tangerang,Serpong
2023-07-20 04:40:00,4AM,32.48,28.19,South Tangerang,Serpong
2023-07-20 04:45:00,4AM,31.99,27.86,South Tangerang,Serpong
2023-07-20 04:50:00,4AM,31.92,27.27,South Tangerang,Serpong
2023-07-20 04:55:00,4AM,31.74,26.73,South Tangerang,Serpong
2023-07-20 05:00:00,5AM,31.81,26.56,South Tangerang,Serpong
2023-07-20 05:05:00,5AM,32.36,26.46,South Tangerang,Serpong
2023-07-20 05:10:00,5AM,33.3,26.77,South Tangerang,Serpong
2023-07-20 05:15:00,5AM,34.2,27.44,South Tangerang,Serpong
2023-07-20 05:20:00,5AM,35.13,28.29,South Tangerang,Serpong
2023-07-20 05:25:00,5AM,36.3,29.01,South Tangerang,Serpong
2023-07-20 05:30:00,5AM,37.77,29.74,South Tangerang,Serpong
2023-07-20 05:35:00,5AM,39.39,30.47,South Tangerang,Serpong
2023-07-20 05:40:00,5AM,40.81,30.2,South Tangerang,Serpong
2023-07-20 05:45:00,5AM,42.9,30.46,South Tangerang,Serpong
2023-07-20 05:50:00,5AM,44.55,30.96,South Tangerang,Serpong
2023-07-20 05:55:00,5AM,46.57,31.33,South Tangerang,Serpong
2023-07-20 06:00:00,6AM,48.42,30.99,South Tangerang,Serpong
2023-07-20 06:05:00,6AM,49.72,30.52,South Tangerang,Serpong
2023-07-20 06:10:00,6AM,50.78,29.63,South Tangerang,Serpong
2023-07-20 06:15:00,6AM,51.56,28.41,South Tangerang,Serpong
2023-07-20 06:20:00,6AM,52.42,25.98,South Tangerang,Serpong
2023-07-20 06:25:00,6AM,52.91,23.38,South Tangerang,Serpong
2023-07-20 06:30:00,6AM,53.12,20.57,South Tangerang,Serpong
2023-07-20 06:35:00,6AM,53.05,17.61,South Tangerang,Serpong
2023-07-20 06:40:00,6AM,52.78,15.27,South Tangerang,Serpong
2023-07-20 06:45:00,6AM,52.33,12.82,South Tangerang,Serpong
2023-07-20 06:50:00,6AM,52.03,10.27,South Tangerang,Serpong
2023-07-20 06:55:00,6AM,51.7,8.13,South Tangerang,Serpong
2023-07-20 07:00:00,7AM,51.19,6.21,South Tangerang,Serpong
2023-07-20 07:05:00,7AM,50.75,4.51,South Tangerang,Serpong
2023-07-20 07:10:00,7AM,50.42,3.05,South Tangerang,Serpong
2023-07-20 07:15:00,7AM,50.18,1.52,South Tangerang,Serpong
2023-07-20 07:20:00,7AM,49.81,0.83,South Tangerang,Serpong
2023-07-20 07:25:00,7AM,49.71,0.59,South Tangerang,Serpong
2023-07-20 07:30:00,7AM,49.25,0.4,South Tangerang,Serpong
2023-07-20 07:35:00,7AM,48.48,0.4,South Tangerang,Serpong
2023-07-20 07:40:00,7AM,47.56,0.4,South Tangerang,Serpong
2023-07-20 07:45:00,7AM,46.61,0.42,South Tangerang,Serpong
2023-07-20 07:50:00,7AM,45.36,0.42,South Tangerang,Serpong
2023-07-20 07:55:00,7AM,44.8,0.31,South Tangerang,Serpong
2023-07-20 08:00:00,8AM,43.69,0.31,South Tangerang,Serpong
2023-07-20 08:05:00,8AM,42.63,0.26,South Tangerang,Serpong
2023-07-20 08:10:00,8AM,41.77,0.07,South Tangerang,Serpong
2023-07-20 08:15:00,8AM,40.48,0.05,South Tangerang,Serpong
2023-07-20 08:20:00,8AM,39.45,0.35,South Tangerang,Serpong
2023-07-20 08:25:00,8AM,37.33,1.56,South Tangerang,Serpong
2023-07-20 08:30:00,8AM,36.13,2.68,South Tangerang,Serpong
2023-07-20 08:35:00,8AM,34.98,4.45,South Tangerang,Serpong
2023-07-20 08:40:00,8AM,33.93,7.22,South Tangerang,Serpong
2023-07-20 08:45:00,8AM,32.8,10.33,South Tangerang,Serpong
2023-07-20 08:50:00,8AM,32.13,13.86,South Tangerang,Serpong
2023-07-20 08:55:00,8AM,30.96,17.64,South Tangerang,Serpong
2023-07-20 09:00:00,9AM,30.58,22.28,South Tangerang,Serpong
2023-07-20 09:05:00,9AM,29.73,29.23,South Tangerang,Serpong
2023-07-20 09:10:00,9AM,28.55,36.56,South Tangerang,Serpong
2023-07-20 09:15:00,9AM,27.89,45.09,South Tangerang,Serpong
2023-07-20 09:20:00,9AM,27.55,54.13,South Tangerang,Serpong
2023-07-20 09:25:00,9AM,27.72,61.54,South Tangerang,Serpong
2023-07-20 09:30:00,9AM,27.21,69.0,South Tangerang,Serpong
2023-07-20 09:35:00,9AM,27.04,75.69,South Tangerang,Serpong
2023-07-20 09:40:00,9AM,27.46,79.8,South Tangerang,Serpong
2023-07-20 09:45:00,9AM,27.62,85.01,South Tangerang,Serpong
2023-07-20 09:50:00,9AM,25.96,87.81,South Tangerang,Serpong
2023-07-20 09:55:00,9AM,24.99,90.44,South Tangerang,Serpong
2023-07-20 10:00:00,10AM,22.86,91.42,South Tangerang,Serpong
2023-07-20 10:05:00,10AM,21.38,90.37,South Tangerang,Serpong
2023-07-20 10:10:00,10AM,19.95,90.4,South Tangerang,Serpong
2023-07-20 10:15:00,10AM,18.66,90.1,South Tangerang,Serpong
2023-07-20 10:20:00,10AM,17.12,90.15,South Tangerang,Serpong
2023-07-20 10:25:00,10AM,16.89,92.45,South Tangerang,Serpong
2023-07-20 10:30:00,10AM,16.58,94.55,South Tangerang,Serpong
2023-07-20 10:35:00,10AM,15.34,95.46,South Tangerang,Serpong
2023-07-20 10:40:00,10AM,12.81,96.8,South Tangerang,Serpong
2023-07-20 10:45:00,10AM,11.03,99.29,South Tangerang,Serpong
2023-07-20 10:50:00,10AM,12.37,107.45,South Tangerang,Serpong
2023-07-20 10:55:00,10AM,11.92,113.9,South Tangerang,Serpong
2023-07-20 11:00:00,11AM,12.96,123.18,South Tangerang,Serpong
2023-07-20 11:05:00,11AM,14.03,133.04,South Tangerang,Serpong
2023-07-20 11:10:00,11AM,16.14,143.53,South Tangerang,Serpong
2023-07-20 11:15:00,11AM,18.78,154.24,South Tangerang,Serpong
2023-07-20 11:20:00,11AM,19.96,163.32,South Tangerang,Serpong
2023-07-20 11:25:00,11AM,20.53,171.16,South Tangerang,Serpong
2023-07-20 11:30:00,11AM,22.41,180.87,South Tangerang,Serpong
2023-07-20 11:35:00,11AM,25.13,192.12,South Tangerang,Serpong
2023-07-20 11:40:00,11AM,28.36,204.22,South Tangerang,Serpong
2023-07-20 11:45:00,11AM,30.69,214.19,South Tangerang,Serpong
2023-07-20 11:50:00,11AM,32.28,222.38,South Tangerang,Serpong
2023-07-20 11:55:00,11AM,33.54,229.66,South Tangerang,Serpong
2023-07-20 12:00:00,12PM,36.56,238.73,South Tangerang,Serpong
2023-07-20 12:05:00,12PM,38.73,246.88,South Tangerang,Serpong
2023-07-20 12:10:00,12PM,41.31,254.41,South Tangerang,Serpong
2023-07-20 12:15:00,12PM,41.36,257.98,South Tangerang,Serpong
2023-07-20 12:20:00,12PM,43.4,263.64,South Tangerang,Serpong
2023-07-20 12:25:00,12PM,43.54,265.9,South Tangerang,Serpong
2023-07-20 12:30:00,12PM,42.29,267.02,South Tangerang,Serpong
2023-07-20 12:35:00,12PM,40.91,267.82,South Tangerang,Serpong
2023-07-20 12:40:00,12PM,40.89,272.38,South Tangerang,Serpong
2023-07-20 12:45:00,12PM,42.28,277.21,South Tangerang,Serpong
2023-07-20 12:50:00,12PM,44.32,283.17,South Tangerang,Serpong
2023-07-20 12:55:00,12PM,48.32,293.09,South Tangerang,Serpong
2023-07-20 13:00:00,13PM,50.58,299.06,South Tangerang,Serpong
2023-07-20 13:05:00,13PM,55.01,309.12,South Tangerang,Serpong
2023-07-20 13:10:00,13PM,57.75,314.9,South Tangerang,Serpong
2023-07-20 13:15:00,13PM,61.67,320.58,South Tangerang,Serpong
2023-07-20 13:20:00,13PM,64.5,321.84,South Tangerang,Serpong
2023-07-20 13:25:00,13PM,67.49,322.22,South Tangerang,Serpong
2023-07-20 13:30:00,13PM,71.15,322.95,South Tangerang,Serpong
2023-07-20 13:35:00,13PM,75.4,323.03,South Tangerang,Serpong
2023-07-20 13:40:00,13PM,77.04,316.93,South Tangerang,Serpong
2023-07-20 13:45:00,13PM,78.84,312.34,South Tangerang,Serpong
2023-07-20 13:50:00,13PM,78.06,302.18,South Tangerang,Serpong
2023-07-20 13:55:00,13PM,76.41,289.75,South Tangerang,Serpong
2023-07-20 14:00:00,14PM,74.0,276.2,South Tangerang,Serpong
2023-07-20 14:05:00,14PM,70.12,259.3,South Tangerang,Serpong
2023-07-20 14:10:00,14PM,66.32,244.31,South Tangerang,Serpong
2023-07-20 14:15:00,14PM,62.36,232.27,South Tangerang,Serpong
2023-07-20 14:20:00,14PM,58.48,223.98,South Tangerang,Serpong
2023-07-20 14:25:00,14PM,56.19,219.6,South Tangerang,Serpong
2023-07-20 14:30:00,14PM,53.79,215.05,South Tangerang,Serpong
2023-07-20 14:35:00,14PM,51.08,211.71,South Tangerang,Serpong
2023-07-20 14:40:00,14PM,49.89,212.13,South Tangerang,Serpong
2023-07-20 14:45:00,14PM,48.04,210.51,South Tangerang,Serpong
2023-07-20 14:50:00,14PM,47.23,210.99,South Tangerang,Serpong
2023-07-20 14:55:00,14PM,46.59,212.41,South Tangerang,Serpong
2023-07-20 15:00:00,15PM,46.13,215.07,South Tangerang,Serpong
2023-07-20 15:05:00,15PM,45.18,218.3,South Tangerang,Serpong
2023-07-20 15:10:00,15PM,45.48,223.82,South Tangerang,Serpong
2023-07-20 15:15:00,15PM,46.26,227.89,South Tangerang,Serpong
2023-07-20 15:20:00,15PM,47.28,230.64,South Tangerang,Serpong
2023-07-20 15:25:00,15PM,48.11,232.78,South Tangerang,Serpong
2023-07-20 15:30:00,15PM,48.75,233.29,South Tangerang,Serpong
2023-07-20 15:35:00,15PM,49.72,230.79,South Tangerang,Serpong
2023-07-20 15:40:00,15PM,49.9,227.89,South Tangerang,Serpong
2023-07-20 15:45:00,15PM,49.76,225.67,South Tangerang,Serpong
2023-07-20 15:50:00,15PM,49.83,224.35,South Tangerang,Serpong
2023-07-20 15:55:00,15PM,50.51,223.84,South Tangerang,Serpong
2023-07-20 16:00:00,16PM,51.14,223.65,South Tangerang,Serpong
2023-07-20 16:05:00,16PM,52.58,222.82,South Tangerang,Serpong
2023-07-20 16:10:00,16PM,53.72,220.38,South Tangerang,Serpong
2023-07-20 16:15:00,16PM,54.92,218.12,South Tangerang,Serpong
2023-07-20 16:20:00,16PM,56.21,215.0,South Tangerang,Serpong
2023-07-20 16:25:00,16PM,57.7,210.43,South Tangerang,Serpong
2023-07-20 16:30:00,16PM,59.06,205.38,South Tangerang,Serpong
2023-07-20 16:35:00,16PM,59.72,201.65,South Tangerang,Serpong
2023-07-20 16:40:00,16PM,61.02,196.71,South Tangerang,Serpong
2023-07-20 16:45:00,16PM,62.31,190.87,South Tangerang,Serpong
2023-07-20 16:50:00,16PM,63.04,184.2,South Tangerang,Serpong
2023-07-20 16:55:00,16PM,62.71,176.01,South Tangerang,Serpong
2023-07-20 17:00:00,17PM,62.84,168.48,South Tangerang,Serpong
2023-07-20 17:05:00,17PM,62.16,160.21,South Tangerang,Serpong
2023-07-20 17:10:00,17PM,61.09,152.6,South Tangerang,Serpong
2023-07-20 17:15:00,17PM,60.08,146.1,South Tangerang,Serpong
2023-07-20 17:20:00,17PM,58.77,140.28,South Tangerang,Serpong
2023-07-20 17:25:00,17PM,57.72,136.19,South Tangerang,Serpong
2023-07-20 17:30:00,17PM,56.58,132.8,South Tangerang,Serpong
2023-07-20 17:35:00,17PM,55.83,130.0,South Tangerang,Serpong
2023-07-20 17:40:00,17PM,55.25,127.38,South Tangerang,Serpong
2023-07-20 17:45:00,17PM,54.75,125.12,South Tangerang,Serpong
2023-07-20 17:50:00,17PM,54.53,121.99,South Tangerang,Serpong
2023-07-20 17:55:00,17PM,54.87,119.29,South Tangerang,Serpong
2023-07-20 18:00:00,18PM,54.98,115.06,South Tangerang,Serpong
2023-07-20 18:05:00,18PM,55.12,109.62,South Tangerang,Serpong
2023-07-20 18:10:00,18PM,54.89,102.63,South Tangerang,Serpong
2023-07-20 18:15:00,18PM,55.02,95.96,South Tangerang,Serpong
2023-07-20 18:20:00,18PM,55.11,89.93,South Tangerang,Serpong
2023-07-20 18:25:00,18PM,55.38,84.57,South Tangerang,Serpong
2023-07-20 18:30:00,18PM,55.22,78.79,South Tangerang,Serpong
2023-07-20 18:35:00,18PM,55.45,75.08,South Tangerang,Serpong
2023-07-20 18:40:00,18PM,55.52,70.72,South Tangerang,Serpong
2023-07-20 18:45:00,18PM,55.8,66.43,South Tangerang,Serpong
2023-07-20 18:50:00,18PM,57.16,60.92,South Tangerang,Serpong
2023-07-20 18:55:00,18PM,59.12,55.76,South Tangerang,Serpong
2023-07-20 19:00:00,19PM,61.42,51.3,South Tangerang,Serpong
2023-07-20 19:05:00,19PM,64.45,47.76,South Tangerang,Serpong
2023-07-20 19:10:00,19PM,67.42,44.24,South Tangerang,Serpong
2023-07-20 19:15:00,19PM,69.92,39.59,South Tangerang,Serpong
2023-07-20 19:20:00,19PM,72.75,34.69,South Tangerang,Serpong
2023-07-20 19:25:00,19PM,75.01,29.56,South Tangerang,Serpong
2023-07-20 19:30:00,19PM,77.95,25.59,South Tangerang,Serpong
2023-07-20 19:35:00,19PM,80.35,20.17,South Tangerang,Serpong
2023-07-20 19:40:00,19PM,82.86,15.78,South Tangerang,Serpong
2023-07-20 19:45:00,19PM,84.91,11.14,South Tangerang,Serpong
2023-07-20 19:50:00,19PM,85.81,8.82,South Tangerang,Serpong
2023-07-20 19:55:00,19PM,86.01,6.32,South Tangerang,Serpong
2023-07-20 20:00:00,20PM,85.72,3.65,South Tangerang,Serpong
2023-07-20 20:05:00,20PM,84.67,1.47,South Tangerang,Serpong
2023-07-20 20:10:00,20PM,83.65,1.79,South Tangerang,Serpong
2023-07-20 20:15:00,20PM,82.87,2.15,South Tangerang,Serpong
2023-07-20 20:20:00,20PM,81.67,2.74,South Tangerang,Serpong
2023-07-20 20:25:00,20PM,80.24,2.74,South Tangerang,Serpong
2023-07-20 20:30:00,20PM,78.65,2.74,South Tangerang,Serpong
2023-07-20 20:35:00,20PM,77.31,2.74,South Tangerang,Serpong
2023-07-20 20:40:00,20PM,75.81,2.74,South Tangerang,Serpong
2023-07-20 20:45:00,20PM,74.68,2.58,South Tangerang,Serpong
2023-07-20 20:50:00,20PM,73.63,2.58,South Tangerang,Serpong
2023-07-20 20:55:00,20PM,72.29,2.58,South Tangerang,Serpong
2023-07-20 21:00:00,21PM,70.86,2.58,South Tangerang,Serpong
2023-07-20 21:05:00,21PM,69.84,2.58,South Tangerang,Serpong
2023-07-20 21:10:00,21PM,68.85,1.19,South Tangerang,Serpong
2023-07-20 21:15:00,21PM,67.33,1.45,South Tangerang,Serpong
2023-07-20 21:20:00,21PM,65.97,1.58,South Tangerang,Serpong
2023-07-20 21:25:00,21PM,64.97,2.61,South Tangerang,Serpong
2023-07-20 21:30:00,21PM,64.21,2.61,South Tangerang,Serpong
2023-07-20 21:35:00,21PM,63.65,2.61,South Tangerang,Serpong
2023-07-20 21:40:00,21PM,63.06,2.61,South Tangerang,Serpong
2023-07-20 21:45:00,21PM,62.26,3.15,South Tangerang,Serpong
2023-07-20 21:50:00,21PM,61.41,3.72,South Tangerang,Serpong
2023-07-20 21:55:00,21PM,60.83,4.77,South Tangerang,Serpong
2023-07-20 22:00:00,22PM,60.34,5.68,South Tangerang,Serpong
2023-07-20 22:05:00,22PM,59.61,6.15,South Tangerang,Serpong
2023-07-20 22:10:00,22PM,59.37,7.28,South Tangerang,Serpong
2023-07-20 22:15:00,22PM,59.55,6.49,South Tangerang,Serpong
2023-07-20 22:20:00,22PM,59.74,5.78,South Tangerang,Serpong
2023-07-20 22:25:00,22PM,60.27,4.75,South Tangerang,Serpong
2023-07-20 22:30:00,22PM,60.51,5.42,South Tangerang,Serpong
2023-07-20 22:35:00,22PM,60.29,5.42,South Tangerang,Serpong
2023-07-20 22:40:00,22PM,60.52,6.1,South Tangerang,Serpong
2023-07-20 22:45:00,22PM,60.6,6.01,South Tangerang,Serpong
2023-07-20 22:50:00,22PM,60.59,5.44,South Tangerang,Serpong
2023-07-20 22:55:00,22PM,60.41,4.78,South Tangerang,Serpong
2023-07-20 23:00:00,23PM,59.91,4.23,South Tangerang,Serpong
2023-07-20 23:05:00,23PM,59.75,4.35,South Tangerang,Serpong
2023-07-20 23:10:00,23PM,59.12,3.48,South Tangerang,Serpong
2023-07-20 23:15:00,23PM,59.06,4.41,South Tangerang,Serpong
2023-07-20 23:20:00,23PM,59.04,4.41,South Tangerang,Serpong
2023-07-20 23:25:00,23PM,58.65,4.82,South Tangerang,Serpong
2023-07-20 23:30:00,23PM,57.96,4.15,South Tangerang,Serpong
2023-07-20 23:35:00,23PM,57.44,4.29,South Tangerang,Serpong
2023-07-20 23:40:00,23PM,56.42,3.6,South Tangerang,Serpong
2023-07-20 23:45:00,23PM,55.49,3.16,South Tangerang,Serpong
2023-07-20 23:50:00,23PM,54.62,3.16,South Tangerang,Serpong
2023-07-20 23:55:00,23PM,54.05,2.76,South Tangerang,Serpong
2023-07-21 00:00:00,0AM,53.69,2.41,South Tangerang,Serpong
2023-07-21 00:05:00,0AM,53.08,1.81,South Tangerang,Serpong
2023-07-21 00:10:00,0AM,52.93,1.48,South Tangerang,Serpong
2023-07-21 00:15:00,0AM,52.32,0.83,South Tangerang,Serpong
2023-07-21 00:20:00,0AM,51.83,0.83,South Tangerang,Serpong
2023-07-21 00:25:00,0AM,51.34,0.48,South Tangerang,Serpong
2023-07-21 00:30:00,0AM,51.38,0.48,South Tangerang,Serpong
2023-07-21 00:35:00,0AM,51.37,0.34,South Tangerang,Serpong
2023-07-21 00:40:00,0AM,51.79,0.42,South Tangerang,Serpong
2023-07-21 00:45:00,0AM,52.37,0.69,South Tangerang,Serpong
2023-07-21 00:50:00,0AM,53.0,0.69,South Tangerang,Serpong
2023-07-21 00:55:00,0AM,53.51,1.01,South Tangerang,Serpong
2023-07-21 01:00:00,1AM,54.47,1.96,South Tangerang,Serpong
2023-07-21 01:05:00,1AM,55.46,2.32,South Tangerang,Serpong
2023-07-21 01:10:00,1AM,55.85,2.32,South Tangerang,Serpong
2023-07-21 01:15:00,1AM,56.1,2.03,South Tangerang,Serpong
2023-07-21 01:20:00,1AM,56.17,2.03,South Tangerang,Serpong
2023-07-21 01:25:00,1AM,56.22,1.98,South Tangerang,Serpong
2023-07-21 01:30:00,1AM,56.25,1.98,South Tangerang,Serpong
2023-07-21 01:35:00,1AM,56.08,1.98,South Tangerang,Serpong
2023-07-21 01:40:00,1AM,55.68,1.9,South Tangerang,Serpong
2023-07-21 01:45:00,1AM,55.03,1.62,South Tangerang,Serpong
2023-07-21 01:50:00,1AM,54.21,1.62,South Tangerang,Serpong
2023-07-21 01:55:00,1AM,53.52,1.31,South Tangerang,Serpong
2023-07-21 02:00:00,2AM,52.66,0.36,South Tangerang,Serpong
2023-07-21 02:05:00,2AM,51.77,0.23,South Tangerang,Serpong
2023-07-21 02:10:00,2AM,51.5,1.34,South Tangerang,Serpong
2023-07-21 02:15:00,2AM,51.09,1.6,South Tangerang,Serpong
2023-07-21 02:20:00,2AM,50.96,2.13,South Tangerang,Serpong
2023-07-21 02:25:00,2AM,50.73,2.13,South Tangerang,Serpong
2023-07-21 02:30:00,2AM,50.47,2.13,South Tangerang,Serpong
2023-07-21 02:35:00,2AM,50.31,2.21,South Tangerang,Serpong
2023-07-21 02:40:00,2AM,50.25,2.45,South Tangerang,Serpong
2023-07-21 02:45:00,2AM,50.31,2.54,South Tangerang,Serpong
2023-07-21 02:50:00,2AM,50.63,2.54,South Tangerang,Serpong
2023-07-21 02:55:00,2AM,50.73,2.54,South Tangerang,Serpong
2023-07-21 03:00:00,3AM,50.72,3.21,South Tangerang,Serpong
2023-07-21 03:05:00,3AM,50.52,3.45,South Tangerang,Serpong
2023-07-21 03:10:00,3AM,50.03,3.28,South Tangerang,Serpong
2023-07-21 03:15:00,3AM,49.73,3.02,South Tangerang,Serpong
2023-07-21 03:20:00,3AM,49.18,2.72,South Tangerang,Serpong
2023-07-21 03:25:00,3AM,48.72,2.72,South Tangerang,Serpong
2023-07-21 03:30:00,3AM,47.73,2.76,South Tangerang,Serpong
2023-07-21 03:35:00,3AM,46.58,2.67,South Tangerang,Serpong
2023-07-21 03:40:00,3AM,45.57,2.77,South Tangerang,Serpong
