Minute,Hour,SO2,CO,Region,Location
2023-07-17 15:55:00,15PM,3.34,377.52,Yogyakarta,Gondolayu
2023-07-17 16:05:00,16PM,3.85,375.84,Yogyakarta,Gondolayu
2023-07-17 16:15:00,16PM,4.77,378.96,Yogyakarta,Gondolayu
2023-07-17 16:25:00,16PM,5.05,379.35,Yogyakarta,Gondolayu
2023-07-17 16:35:00,16PM,5.75,380.76,Yogyakarta,Gondolayu
2023-07-17 16:45:00,16PM,6.15,381.31,Yogyakarta,Gondolayu
2023-07-17 16:55:00,16PM,6.24,378.85,Yogyakarta,Gondolayu
2023-07-17 17:05:00,17PM,6.08,376.05,Yogyakarta,Gondolayu
2023-07-17 17:15:00,17PM,6.03,375.78,Yogyakarta,Gondolayu
2023-07-17 17:25:00,17PM,5.98,376.11,Yogyakarta,Gondolayu
2023-07-17 17:35:00,17PM,6.68,383.55,Yogyakarta,Gondolayu
2023-07-17 17:45:00,17PM,7.62,388.38,Yogyakarta,Gondolayu
2023-07-17 17:55:00,17PM,8.01,391.22,Yogyakarta,Gondolayu
2023-07-17 18:05:00,18PM,8.51,392.39,Yogyakarta,Gondolayu
2023-07-17 18:15:00,18PM,9.1,396.36,Yogyakarta,Gondolayu
2023-07-17 18:25:00,18PM,9.46,394.91,Yogyakarta,Gondolayu
2023-07-17 18:35:00,18PM,10.25,380.82,Yogyakarta,Gondolayu
2023-07-17 18:45:00,18PM,10.41,379.63,Yogyakarta,Gondolayu
2023-07-17 18:55:00,18PM,10.4,392.13,Yogyakarta,Gondolayu
2023-07-17 19:05:00,19PM,10.19,387.73,Yogyakarta,Gondolayu
2023-07-17 19:15:00,19PM,10.12,390.93,Yogyakarta,Gondolayu
2023-07-17 19:25:00,19PM,9.98,387.84,Yogyakarta,Gondolayu
2023-07-17 19:35:00,19PM,10.73,413.52,Yogyakarta,Gondolayu
2023-07-17 19:45:00,19PM,10.8,414.08,Yogyakarta,Gondolayu
2023-07-17 19:55:00,19PM,12.05,445.62,Yogyakarta,Gondolayu
2023-07-17 20:05:00,20PM,13.26,481.36,Yogyakarta,Gondolayu
2023-07-17 20:15:00,20PM,13.98,501.69,Yogyakarta,Gondolayu
2023-07-17 20:25:00,20PM,14.64,518.32,Yogyakarta,Gondolayu
2023-07-17 20:35:00,20PM,14.83,528.97,Yogyakarta,Gondolayu
2023-07-17 20:45:00,20PM,14.83,533.16,Yogyakarta,Gondolayu
2023-07-17 20:55:00,20PM,14.3,524.94,Yogyakarta,Gondolayu
2023-07-17 21:05:00,21PM,13.87,519.06,Yogyakarta,Gondolayu
2023-07-17 21:15:00,21PM,13.71,516.86,Yogyakarta,Gondolayu
2023-07-17 21:25:00,21PM,13.47,515.89,Yogyakarta,Gondolayu
2023-07-17 21:35:00,21PM,13.21,512.58,Yogyakarta,Gondolayu
2023-07-17 21:45:00,21PM,13.23,516.94,Yogyakarta,Gondolayu
2023-07-17 21:55:00,21PM,13.13,516.45,Yogyakarta,Gondolayu
2023-07-17 22:05:00,22PM,12.73,503.28,Yogyakarta,Gondolayu
2023-07-17 22:15:00,22PM,12.62,501.92,Yogyakarta,Gondolayu
2023-07-17 22:25:00,22PM,12.47,504.22,Yogyakarta,Gondolayu
2023-07-17 22:35:00,22PM,12.35,505.45,Yogyakarta,Gondolayu
2023-07-17 22:45:00,22PM,12.25,504.28,Yogyakarta,Gondolayu
2023-07-17 22:55:00,22PM,12.2,510.67,Yogyakarta,Gondolayu
2023-07-17 23:05:00,23PM,12.19,516.16,Yogyakarta,Gondolayu
2023-07-17 23:15:00,23PM,12.18,517.81,Yogyakarta,Gondolayu
2023-07-17 23:25:00,23PM,11.89,505.96,Yogyakarta,Gondolayu
2023-07-17 23:35:00,23PM,11.71,498.78,Yogyakarta,Gondolayu
2023-07-17 23:45:00,23PM,11.63,495.12,Yogyakarta,Gondolayu
2023-07-17 23:55:00,23PM,11.45,485.92,Yogyakarta,Gondolayu
2023-07-18 00:05:00,0AM,11.32,475.15,Yogyakarta,Gondolayu
2023-07-18 00:15:00,0AM,11.34,474.14,Yogyakarta,Gondolayu
2023-07-18 00:25:00,0AM,11.16,462.98,Yogyakarta,Gondolayu
2023-07-18 00:35:00,0AM,11.01,450.71,Yogyakarta,Gondolayu
2023-07-18 00:45:00,0AM,10.93,444.6,Yogyakarta,Gondolayu
2023-07-18 00:55:00,0AM,10.77,431.16,Yogyakarta,Gondolayu
2023-07-18 01:05:00,1AM,10.72,427.4,Yogyakarta,Gondolayu
2023-07-18 01:15:00,1AM,10.69,425.75,Yogyakarta,Gondolayu
2023-07-18 01:25:00,1AM,10.65,418.67,Yogyakarta,Gondolayu
2023-07-18 01:35:00,1AM,10.61,416.75,Yogyakarta,Gondolayu
2023-07-18 01:45:00,1AM,10.64,418.21,Yogyakarta,Gondolayu
2023-07-18 01:55:00,1AM,10.56,416.93,Yogyakarta,Gondolayu
2023-07-18 02:05:00,2AM,10.46,411.81,Yogyakarta,Gondolayu
2023-07-18 02:15:00,2AM,10.43,411.2,Yogyakarta,Gondolayu
2023-07-18 02:25:00,2AM,10.34,407.09,Yogyakarta,Gondolayu
2023-07-18 02:35:00,2AM,10.23,403.06,Yogyakarta,Gondolayu
2023-07-18 02:45:00,2AM,10.23,401.36,Yogyakarta,Gondolayu
2023-07-18 02:55:00,2AM,10.11,395.58,Yogyakarta,Gondolayu
2023-07-18 03:05:00,3AM,10.11,395.62,Yogyakarta,Gondolayu
2023-07-18 03:15:00,3AM,10.08,395.1,Yogyakarta,Gondolayu
2023-07-18 03:25:00,3AM,10.22,396.84,Yogyakarta,Gondolayu
2023-07-18 03:35:00,3AM,10.34,397.93,Yogyakarta,Gondolayu
2023-07-18 03:45:00,3AM,10.43,399.73,Yogyakarta,Gondolayu
2023-07-18 03:55:00,3AM,10.54,403.89,Yogyakarta,Gondolayu
2023-07-18 04:05:00,4AM,10.68,408.47,Yogyakarta,Gondolayu
2023-07-18 04:15:00,4AM,10.71,410.74,Yogyakarta,Gondolayu
2023-07-18 04:25:00,4AM,10.7,409.78,Yogyakarta,Gondolayu
2023-07-18 04:35:00,4AM,10.72,410.24,Yogyakarta,Gondolayu
2023-07-18 04:45:00,4AM,10.74,410.2,Yogyakarta,Gondolayu
2023-07-18 04:55:00,4AM,10.79,411.25,Yogyakarta,Gondolayu
2023-07-18 05:05:00,5AM,10.9,417.6,Yogyakarta,Gondolayu
2023-07-18 05:15:00,5AM,10.96,421.03,Yogyakarta,Gondolayu
2023-07-18 05:25:00,5AM,11.11,429.48,Yogyakarta,Gondolayu
2023-07-18 05:35:00,5AM,11.19,434.37,Yogyakarta,Gondolayu
2023-07-18 05:45:00,5AM,11.23,437.5,Yogyakarta,Gondolayu
2023-07-18 05:55:00,5AM,11.6,456.62,Yogyakarta,Gondolayu
2023-07-18 06:05:00,6AM,11.88,470.39,Yogyakarta,Gondolayu
2023-07-18 06:15:00,6AM,12.0,476.9,Yogyakarta,Gondolayu
2023-07-18 06:25:00,6AM,12.46,500.84,Yogyakarta,Gondolayu
2023-07-18 06:35:00,6AM,14.31,562.75,Yogyakarta,Gondolayu
2023-07-18 06:45:00,6AM,14.7,575.56,Yogyakarta,Gondolayu
2023-07-18 06:55:00,6AM,17.19,655.01,Yogyakarta,Gondolayu
2023-07-18 07:05:00,7AM,19.45,737.52,Yogyakarta,Gondolayu
2023-07-18 07:15:00,7AM,20.72,777.85,Yogyakarta,Gondolayu
2023-07-18 07:25:00,7AM,20.01,781.16,Yogyakarta,Gondolayu
2023-07-18 07:35:00,7AM,18.76,747.12,Yogyakarta,Gondolayu
2023-07-18 07:45:00,7AM,19.06,757.0,Yogyakarta,Gondolayu
2023-07-18 07:55:00,7AM,14.95,656.47,Yogyakarta,Gondolayu
2023-07-18 08:05:00,8AM,12.7,585.1,Yogyakarta,Gondolayu
2023-07-18 08:15:00,8AM,11.89,558.51,Yogyakarta,Gondolayu
2023-07-18 08:25:00,8AM,10.64,523.77,Yogyakarta,Gondolayu
2023-07-18 08:35:00,8AM,9.68,504.62,Yogyakarta,Gondolayu
2023-07-18 08:45:00,8AM,9.2,488.2,Yogyakarta,Gondolayu
2023-07-18 08:55:00,8AM,8.23,473.17,Yogyakarta,Gondolayu
2023-07-18 09:05:00,9AM,7.6,478.64,Yogyakarta,Gondolayu
2023-07-18 09:15:00,9AM,7.13,472.15,Yogyakarta,Gondolayu
2023-07-18 09:25:00,9AM,6.39,471.8,Yogyakarta,Gondolayu
2023-07-18 09:35:00,9AM,5.48,471.66,Yogyakarta,Gondolayu
2023-07-18 09:45:00,9AM,5.28,478.99,Yogyakarta,Gondolayu
2023-07-18 09:55:00,9AM,4.71,476.04,Yogyakarta,Gondolayu
2023-07-18 10:05:00,10AM,3.8,462.02,Yogyakarta,Gondolayu
2023-07-18 10:15:00,10AM,3.53,459.84,Yogyakarta,Gondolayu
2023-07-18 10:25:00,10AM,2.82,447.95,Yogyakarta,Gondolayu
2023-07-18 10:35:00,10AM,2.33,441.67,Yogyakarta,Gondolayu
2023-07-18 10:45:00,10AM,1.98,437.68,Yogyakarta,Gondolayu
2023-07-18 10:55:00,10AM,1.37,426.36,Yogyakarta,Gondolayu
2023-07-18 11:05:00,11AM,1.12,422.55,Yogyakarta,Gondolayu
2023-07-18 11:15:00,11AM,1.05,424.84,Yogyakarta,Gondolayu
2023-07-18 11:25:00,11AM,0.71,420.15,Yogyakarta,Gondolayu
2023-07-18 11:35:00,11AM,0.51,419.5,Yogyakarta,Gondolayu
2023-07-18 11:45:00,11AM,0.49,421.07,Yogyakarta,Gondolayu
2023-07-18 11:55:00,11AM,0.32,420.0,Yogyakarta,Gondolayu
2023-07-18 12:05:00,12PM,0.18,417.71,Yogyakarta,Gondolayu
2023-07-18 12:15:00,12PM,0.04,416.76,Yogyakarta,Gondolayu
2023-07-18 12:25:00,12PM,0.08,415.02,Yogyakarta,Gondolayu
2023-07-18 12:35:00,12PM,0.53,421.88,Yogyakarta,Gondolayu
2023-07-18 12:45:00,12PM,0.64,420.14,Yogyakarta,Gondolayu
2023-07-18 12:55:00,12PM,1.07,443.85,Yogyakarta,Gondolayu
2023-07-18 13:05:00,13PM,2.27,475.44,Yogyakarta,Gondolayu
2023-07-18 13:15:00,13PM,2.73,491.56,Yogyakarta,Gondolayu
2023-07-18 13:25:00,13PM,3.36,510.67,Yogyakarta,Gondolayu
2023-07-18 13:35:00,13PM,3.71,521.14,Yogyakarta,Gondolayu
2023-07-18 13:45:00,13PM,4.22,528.17,Yogyakarta,Gondolayu
2023-07-18 13:55:00,13PM,5.2,499.4,Yogyakarta,Gondolayu
2023-07-18 14:05:00,14PM,4.22,466.79,Yogyakarta,Gondolayu
2023-07-18 14:15:00,14PM,4.31,450.27,Yogyakarta,Gondolayu
2023-07-18 14:25:00,14PM,3.61,441.27,Yogyakarta,Gondolayu
2023-07-18 14:35:00,14PM,3.42,441.75,Yogyakarta,Gondolayu
2023-07-18 14:45:00,14PM,3.07,439.84,Yogyakarta,Gondolayu
2023-07-18 14:55:00,14PM,2.87,433.37,Yogyakarta,Gondolayu
2023-07-18 15:05:00,15PM,2.99,432.25,Yogyakarta,Gondolayu
2023-07-18 15:15:00,15PM,3.18,428.78,Yogyakarta,Gondolayu
2023-07-18 15:25:00,15PM,3.49,426.01,Yogyakarta,Gondolayu
2023-07-18 15:35:00,15PM,3.46,418.57,Yogyakarta,Gondolayu
2023-07-18 15:45:00,15PM,3.43,418.98,Yogyakarta,Gondolayu
2023-07-18 15:55:00,15PM,3.8,431.48,Yogyakarta,Gondolayu
2023-07-18 16:05:00,16PM,4.43,443.98,Yogyakarta,Gondolayu
2023-07-18 16:15:00,16PM,4.56,451.07,Yogyakarta,Gondolayu
2023-07-18 16:25:00,16PM,6.71,500.91,Yogyakarta,Gondolayu
2023-07-18 16:35:00,16PM,7.29,497.84,Yogyakarta,Gondolayu
2023-07-18 16:45:00,16PM,7.79,502.57,Yogyakarta,Gondolayu
2023-07-18 16:55:00,16PM,7.68,478.25,Yogyakarta,Gondolayu
2023-07-18 17:05:00,17PM,7.83,456.51,Yogyakarta,Gondolayu
2023-07-18 17:15:00,17PM,7.05,423.1,Yogyakarta,Gondolayu
2023-07-18 17:25:00,17PM,6.95,399.46,Yogyakarta,Gondolayu
2023-07-18 17:35:00,17PM,7.97,407.82,Yogyakarta,Gondolayu
2023-07-18 17:45:00,17PM,8.47,410.84,Yogyakarta,Gondolayu
2023-07-18 17:55:00,17PM,9.45,415.46,Yogyakarta,Gondolayu
2023-07-18 18:05:00,18PM,9.93,412.03,Yogyakarta,Gondolayu
2023-07-18 18:15:00,18PM,10.28,413.7,Yogyakarta,Gondolayu
2023-07-18 18:25:00,18PM,10.55,413.31,Yogyakarta,Gondolayu
2023-07-18 18:35:00,18PM,10.83,415.58,Yogyakarta,Gondolayu
2023-07-18 18:45:00,18PM,10.89,415.94,Yogyakarta,Gondolayu
2023-07-18 18:55:00,18PM,11.31,423.8,Yogyakarta,Gondolayu
2023-07-18 19:05:00,19PM,11.66,437.43,Yogyakarta,Gondolayu
2023-07-18 19:15:00,19PM,11.66,435.0,Yogyakarta,Gondolayu
2023-07-18 19:25:00,19PM,11.18,424.2,Yogyakarta,Gondolayu
2023-07-18 19:35:00,19PM,10.53,412.23,Yogyakarta,Gondolayu
2023-07-18 19:45:00,19PM,10.3,412.24,Yogyakarta,Gondolayu
2023-07-18 19:55:00,19PM,9.69,399.34,Yogyakarta,Gondolayu
2023-07-18 20:05:00,20PM,9.09,384.68,Yogyakarta,Gondolayu
2023-07-18 20:15:00,20PM,8.99,383.64,Yogyakarta,Gondolayu
2023-07-18 20:25:00,20PM,8.97,386.14,Yogyakarta,Gondolayu
2023-07-18 20:35:00,20PM,8.97,388.3,Yogyakarta,Gondolayu
2023-07-18 20:45:00,20PM,8.83,384.25,Yogyakarta,Gondolayu
2023-07-18 20:55:00,20PM,8.66,380.09,Yogyakarta,Gondolayu
2023-07-18 21:05:00,21PM,8.58,378.21,Yogyakarta,Gondolayu
2023-07-18 21:15:00,21PM,8.5,375.93,Yogyakarta,Gondolayu
2023-07-18 21:25:00,21PM,8.41,372.57,Yogyakarta,Gondolayu
2023-07-18 21:35:00,21PM,8.34,371.47,Yogyakarta,Gondolayu
2023-07-18 21:45:00,21PM,8.35,371.07,Yogyakarta,Gondolayu
2023-07-18 21:55:00,21PM,8.44,373.57,Yogyakarta,Gondolayu
2023-07-18 22:05:00,22PM,8.57,376.46,Yogyakarta,Gondolayu
2023-07-18 22:15:00,22PM,8.62,378.31,Yogyakarta,Gondolayu
2023-07-18 22:25:00,22PM,9.27,398.85,Yogyakarta,Gondolayu
2023-07-18 22:35:00,22PM,10.32,426.39,Yogyakarta,Gondolayu
2023-07-18 22:45:00,22PM,10.64,436.17,Yogyakarta,Gondolayu
2023-07-18 22:55:00,22PM,11.64,460.87,Yogyakarta,Gondolayu
2023-07-18 23:05:00,23PM,12.35,471.39,Yogyakarta,Gondolayu
2023-07-18 23:15:00,23PM,12.66,474.04,Yogyakarta,Gondolayu
2023-07-18 23:25:00,23PM,12.84,470.72,Yogyakarta,Gondolayu
2023-07-18 23:35:00,23PM,12.69,465.62,Yogyakarta,Gondolayu
2023-07-18 23:45:00,23PM,12.64,460.45,Yogyakarta,Gondolayu
2023-07-18 23:55:00,23PM,12.35,461.38,Yogyakarta,Gondolayu
2023-07-19 00:05:00,0AM,11.97,458.48,Yogyakarta,Gondolayu
2023-07-19 00:15:00,0AM,11.71,455.98,Yogyakarta,Gondolayu
2023-07-19 00:25:00,0AM,11.6,459.85,Yogyakarta,Gondolayu
2023-07-19 00:35:00,0AM,11.39,455.99,Yogyakarta,Gondolayu
2023-07-19 00:45:00,0AM,11.36,456.58,Yogyakarta,Gondolayu
2023-07-19 00:55:00,0AM,10.97,441.64,Yogyakarta,Gondolayu
2023-07-19 01:05:00,1AM,10.69,432.67,Yogyakarta,Gondolayu
2023-07-19 01:15:00,1AM,10.47,426.05,Yogyakarta,Gondolayu
2023-07-19 01:25:00,1AM,10.19,417.77,Yogyakarta,Gondolayu
2023-07-19 01:35:00,1AM,9.94,410.63,Yogyakarta,Gondolayu
2023-07-19 01:45:00,1AM,9.95,412.4,Yogyakarta,Gondolayu
2023-07-19 01:55:00,1AM,9.8,406.55,Yogyakarta,Gondolayu
2023-07-19 02:05:00,2AM,9.63,402.35,Yogyakarta,Gondolayu
2023-07-19 02:15:00,2AM,9.56,400.02,Yogyakarta,Gondolayu
2023-07-19 02:25:00,2AM,9.33,392.62,Yogyakarta,Gondolayu
2023-07-19 02:35:00,2AM,9.21,390.63,Yogyakarta,Gondolayu
2023-07-19 02:45:00,2AM,9.14,389.25,Yogyakarta,Gondolayu
2023-07-19 02:55:00,2AM,8.94,385.49,Yogyakarta,Gondolayu
2023-07-19 03:05:00,3AM,8.78,381.18,Yogyakarta,Gondolayu
2023-07-19 03:15:00,3AM,8.71,379.98,Yogyakarta,Gondolayu
2023-07-19 03:25:00,3AM,8.62,377.03,Yogyakarta,Gondolayu
2023-07-19 03:35:00,3AM,8.45,374.55,Yogyakarta,Gondolayu
2023-07-19 03:45:00,3AM,8.38,371.94,Yogyakarta,Gondolayu
2023-07-19 03:55:00,3AM,8.31,370.38,Yogyakarta,Gondolayu
2023-07-19 04:05:00,4AM,8.33,374.9,Yogyakarta,Gondolayu
2023-07-19 04:15:00,4AM,8.31,375.95,Yogyakarta,Gondolayu
2023-07-19 04:25:00,4AM,8.36,376.61,Yogyakarta,Gondolayu
2023-07-19 04:35:00,4AM,8.34,373.3,Yogyakarta,Gondolayu
2023-07-19 04:45:00,4AM,8.38,374.06,Yogyakarta,Gondolayu
2023-07-19 04:55:00,4AM,8.28,371.64,Yogyakarta,Gondolayu
2023-07-19 05:05:00,5AM,8.01,364.53,Yogyakarta,Gondolayu
2023-07-19 05:15:00,5AM,7.89,361.42,Yogyakarta,Gondolayu
2023-07-19 05:25:00,5AM,7.59,358.63,Yogyakarta,Gondolayu
2023-07-19 05:35:00,5AM,7.52,358.52,Yogyakarta,Gondolayu
2023-07-19 05:45:00,5AM,7.42,357.42,Yogyakarta,Gondolayu
2023-07-19 05:55:00,5AM,7.52,358.34,Yogyakarta,Gondolayu
2023-07-19 06:05:00,6AM,7.64,361.86,Yogyakarta,Gondolayu
2023-07-19 06:15:00,6AM,7.73,364.28,Yogyakarta,Gondolayu
2023-07-19 06:25:00,6AM,7.95,369.32,Yogyakarta,Gondolayu
2023-07-19 06:35:00,6AM,8.02,369.5,Yogyakarta,Gondolayu
2023-07-19 06:45:00,6AM,8.08,371.71,Yogyakarta,Gondolayu
2023-07-19 06:55:00,6AM,8.0,370.03,Yogyakarta,Gondolayu
2023-07-19 07:05:00,7AM,7.69,367.18,Yogyakarta,Gondolayu
2023-07-19 07:15:00,7AM,7.57,365.27,Yogyakarta,Gondolayu
2023-07-19 07:25:00,7AM,7.11,365.79,Yogyakarta,Gondolayu
2023-07-19 07:35:00,7AM,6.71,367.77,Yogyakarta,Gondolayu
2023-07-19 07:45:00,7AM,6.49,368.41,Yogyakarta,Gondolayu
2023-07-19 07:55:00,7AM,6.09,366.6,Yogyakarta,Gondolayu
2023-07-19 08:05:00,8AM,5.99,368.36,Yogyakarta,Gondolayu
2023-07-19 08:15:00,8AM,5.94,367.46,Yogyakarta,Gondolayu
2023-07-19 08:25:00,8AM,5.27,365.86,Yogyakarta,Gondolayu
2023-07-19 08:35:00,8AM,5.02,361.71,Yogyakarta,Gondolayu
2023-07-19 08:45:00,8AM,4.35,363.51,Yogyakarta,Gondolayu
2023-07-19 08:55:00,8AM,3.84,363.95,Yogyakarta,Gondolayu
2023-07-19 09:05:00,9AM,3.56,363.08,Yogyakarta,Gondolayu
2023-07-19 09:15:00,9AM,3.35,365.53,Yogyakarta,Gondolayu
2023-07-19 09:25:00,9AM,3.0,366.9,Yogyakarta,Gondolayu
2023-07-19 09:35:00,9AM,2.9,367.42,Yogyakarta,Gondolayu
2023-07-19 09:45:00,9AM,2.62,366.11,Yogyakarta,Gondolayu
2023-07-19 09:55:00,9AM,2.11,364.35,Yogyakarta,Gondolayu
2023-07-19 10:05:00,10AM,1.96,361.95,Yogyakarta,Gondolayu
2023-07-19 10:15:00,10AM,1.41,361.3,Yogyakarta,Gondolayu
2023-07-19 10:25:00,10AM,0.86,358.54,Yogyakarta,Gondolayu
2023-07-19 10:35:00,10AM,0.54,357.52,Yogyakarta,Gondolayu
2023-07-19 10:45:00,10AM,0.39,365.15,Yogyakarta,Gondolayu
2023-07-19 10:55:00,10AM,0.21,366.35,Yogyakarta,Gondolayu
2023-07-19 11:05:00,11AM,0.21,368.02,Yogyakarta,Gondolayu
2023-07-19 11:15:00,11AM,0.16,366.5,Yogyakarta,Gondolayu
2023-07-19 11:25:00,11AM,0.15,366.16,Yogyakarta,Gondolayu
2023-07-19 11:35:00,11AM,0.02,360.13,Yogyakarta,Gondolayu
2023-07-19 11:45:00,11AM,0.0,357.99,Yogyakarta,Gondolayu
2023-07-19 11:55:00,11AM,0.19,359.14,Yogyakarta,Gondolayu
2023-07-19 12:05:00,12PM,0.23,360.0,Yogyakarta,Gondolayu
2023-07-19 12:15:00,12PM,0.31,361.22,Yogyakarta,Gondolayu
2023-07-19 12:25:00,12PM,0.38,360.66,Yogyakarta,Gondolayu
2023-07-19 12:35:00,12PM,0.49,361.1,Yogyakarta,Gondolayu
2023-07-19 12:45:00,12PM,0.53,361.75,Yogyakarta,Gondolayu
2023-07-19 12:55:00,12PM,0.36,359.99,Yogyakarta,Gondolayu
2023-07-19 13:05:00,13PM,0.4,360.07,Yogyakarta,Gondolayu
2023-07-19 13:15:00,13PM,0.26,359.97,Yogyakarta,Gondolayu
2023-07-19 13:25:00,13PM,0.2,358.94,Yogyakarta,Gondolayu
2023-07-19 13:35:00,13PM,0.14,358.15,Yogyakarta,Gondolayu
2023-07-19 13:45:00,13PM,0.11,356.02,Yogyakarta,Gondolayu
2023-07-19 13:55:00,13PM,0.15,356.25,Yogyakarta,Gondolayu
2023-07-19 14:05:00,14PM,0.18,355.99,Yogyakarta,Gondolayu
2023-07-19 14:15:00,14PM,0.2,354.29,Yogyakarta,Gondolayu
2023-07-19 14:25:00,14PM,0.49,354.22,Yogyakarta,Gondolayu
2023-07-19 14:35:00,14PM,0.59,353.84,Yogyakarta,Gondolayu
2023-07-19 14:45:00,14PM,1.31,355.21,Yogyakarta,Gondolayu
2023-07-19 14:55:00,14PM,1.83,356.68,Yogyakarta,Gondolayu
2023-07-19 15:05:00,15PM,2.2,357.83,Yogyakarta,Gondolayu
2023-07-19 15:15:00,15PM,2.66,358.76,Yogyakarta,Gondolayu
2023-07-19 15:25:00,15PM,3.18,361.82,Yogyakarta,Gondolayu
2023-07-19 15:35:00,15PM,3.17,362.21,Yogyakarta,Gondolayu
2023-07-19 15:45:00,15PM,3.63,363.5,Yogyakarta,Gondolayu
2023-07-19 15:55:00,15PM,3.87,363.96,Yogyakarta,Gondolayu
2023-07-19 16:05:00,16PM,4.19,365.05,Yogyakarta,Gondolayu
2023-07-19 16:15:00,16PM,5.47,366.12,Yogyakarta,Gondolayu
2023-07-19 16:25:00,16PM,6.42,366.12,Yogyakarta,Gondolayu
2023-07-19 16:35:00,16PM,6.86,367.31,Yogyakarta,Gondolayu
2023-07-19 16:45:00,16PM,7.56,367.99,Yogyakarta,Gondolayu
2023-07-19 16:55:00,16PM,7.47,367.88,Yogyakarta,Gondolayu
2023-07-19 17:05:00,17PM,7.46,367.12,Yogyakarta,Gondolayu
2023-07-19 17:15:00,17PM,7.23,367.67,Yogyakarta,Gondolayu
2023-07-19 17:25:00,17PM,7.68,368.17,Yogyakarta,Gondolayu
2023-07-19 17:35:00,17PM,7.6,367.37,Yogyakarta,Gondolayu
2023-07-19 17:45:00,17PM,8.53,371.79,Yogyakarta,Gondolayu
2023-07-19 17:55:00,17PM,9.44,374.0,Yogyakarta,Gondolayu
2023-07-19 18:05:00,18PM,10.07,375.6,Yogyakarta,Gondolayu
2023-07-19 18:15:00,18PM,10.45,377.99,Yogyakarta,Gondolayu
2023-07-19 18:25:00,18PM,10.58,380.0,Yogyakarta,Gondolayu
2023-07-19 18:35:00,18PM,10.66,378.06,Yogyakarta,Gondolayu
2023-07-19 18:45:00,18PM,10.47,375.79,Yogyakarta,Gondolayu
2023-07-19 18:55:00,18PM,10.4,375.99,Yogyakarta,Gondolayu
2023-07-19 19:05:00,19PM,10.17,374.87,Yogyakarta,Gondolayu
2023-07-19 19:15:00,19PM,10.11,375.81,Yogyakarta,Gondolayu
2023-07-19 19:25:00,19PM,10.01,374.31,Yogyakarta,Gondolayu
2023-07-19 19:35:00,19PM,9.84,381.79,Yogyakarta,Gondolayu
2023-07-19 19:45:00,19PM,9.84,391.46,Yogyakarta,Gondolayu
2023-07-19 19:55:00,19PM,9.81,396.09,Yogyakarta,Gondolayu
2023-07-19 20:05:00,20PM,10.27,419.53,Yogyakarta,Gondolayu
2023-07-19 20:15:00,20PM,10.48,431.57,Yogyakarta,Gondolayu
2023-07-19 20:25:00,20PM,10.55,434.74,Yogyakarta,Gondolayu
2023-07-19 20:35:00,20PM,10.8,450.17,Yogyakarta,Gondolayu
2023-07-19 20:45:00,20PM,10.62,441.89,Yogyakarta,Gondolayu
2023-07-19 20:55:00,20PM,10.39,435.89,Yogyakarta,Gondolayu
2023-07-19 21:05:00,21PM,10.41,432.97,Yogyakarta,Gondolayu
2023-07-19 21:15:00,21PM,10.36,429.46,Yogyakarta,Gondolayu
2023-07-19 21:25:00,21PM,10.38,426.89,Yogyakarta,Gondolayu
2023-07-19 21:35:00,21PM,10.3,415.63,Yogyakarta,Gondolayu
2023-07-19 21:45:00,21PM,10.26,417.37,Yogyakarta,Gondolayu
2023-07-19 21:55:00,21PM,10.14,411.29,Yogyakarta,Gondolayu
2023-07-19 22:05:00,22PM,10.89,428.65,Yogyakarta,Gondolayu
2023-07-19 22:15:00,22PM,11.62,447.08,Yogyakarta,Gondolayu
2023-07-19 22:25:00,22PM,11.92,457.48,Yogyakarta,Gondolayu
2023-07-19 22:35:00,22PM,12.92,488.09,Yogyakarta,Gondolayu
2023-07-19 22:45:00,22PM,13.72,509.86,Yogyakarta,Gondolayu
2023-07-19 22:55:00,22PM,13.8,514.33,Yogyakarta,Gondolayu
2023-07-19 23:05:00,23PM,13.83,512.49,Yogyakarta,Gondolayu
2023-07-19 23:15:00,23PM,13.88,509.07,Yogyakarta,Gondolayu
2023-07-19 23:25:00,23PM,13.87,507.72,Yogyakarta,Gondolayu
2023-07-19 23:35:00,23PM,13.58,492.29,Yogyakarta,Gondolayu
2023-07-19 23:45:00,23PM,13.15,472.44,Yogyakarta,Gondolayu
2023-07-19 23:55:00,23PM,13.09,468.94,Yogyakarta,Gondolayu
2023-07-20 00:05:00,0AM,12.76,463.01,Yogyakarta,Gondolayu
2023-07-20 00:15:00,0AM,12.25,454.89,Yogyakarta,Gondolayu
2023-07-20 00:25:00,0AM,12.16,455.37,Yogyakarta,Gondolayu
2023-07-20 00:35:00,0AM,11.43,444.55,Yogyakarta,Gondolayu
2023-07-20 00:45:00,0AM,10.92,442.55,Yogyakarta,Gondolayu
2023-07-20 00:55:00,0AM,10.59,436.81,Yogyakarta,Gondolayu
2023-07-20 01:05:00,1AM,10.11,426.18,Yogyakarta,Gondolayu
2023-07-20 01:15:00,1AM,10.2,430.31,Yogyakarta,Gondolayu
2023-07-20 01:25:00,1AM,10.2,429.75,Yogyakarta,Gondolayu
2023-07-20 01:35:00,1AM,10.46,426.58,Yogyakarta,Gondolayu
2023-07-20 01:45:00,1AM,10.66,420.64,Yogyakarta,Gondolayu
2023-07-20 01:55:00,1AM,10.86,423.57,Yogyakarta,Gondolayu
